table_id,row_id,_b_aggregated_field_name_and_constituent_fields_b_full_path,_b_aggregated_field_name_and_constituent_fields_b_level_1,_b_aggregated_field_name_and_constituent_fields_b_level_2,_b_aggregated_field_name_and_constituent_fields_b_level_3,_b_aggregated_field_name_and_constituent_fields_b_level_4,_b_aggregated_field_name_and_constituent_fields_b_level_5,_b_aggregated_field_name_and_constituent_fields_b_hierarchy_depth
4766,r123,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Atmospheric chemistry, atmospheric sciences-general, atmospheric sciences-other<sup>&#8224;&#160;</sup> -> Atmospheric science and meteorology, other<sup>*</sup>",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences","Atmospheric chemistry, atmospheric sciences-general, atmospheric sciences-other<sup>&#8224;&#160;</sup>","Atmospheric science and meteorology, other<sup>*</sup>",,4
4766,r124,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Geological sciences",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Geological sciences,,,3
4766,r125,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Geological sciences -> Geochemistry, mineralogy<sup>&#8224;</sup>&#160;",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Geological sciences,"Geochemistry, mineralogy<sup>&#8224;</sup>&#160;",,4
4766,r126,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Geological sciences -> Geochemistry",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Geological sciences,Geochemistry,,4
4766,r127,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Geological sciences -> Mineralogy and petrology<sup>*</sup>",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Geological sciences,Mineralogy and petrology<sup>*</sup>,,4
4766,r128,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Geology",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Geology,,,3
4766,r129,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Geomorphology, geological sciences-general, geological sciences-other<sup>&#8224;</sup>&#160;",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences","Geomorphology, geological sciences-general, geological sciences-other<sup>&#8224;</sup>&#160;",,,3
4766,r130,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Geomorphology, geological sciences-general, geological sciences-other<sup>&#8224;</sup>&#160; -> Geomorphology, glacial geology<sup>*</sup>",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences","Geomorphology, geological sciences-general, geological sciences-other<sup>&#8224;</sup>&#160;","Geomorphology, glacial geology<sup>*</sup>",,4
4766,r131,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Geomorphology, geological sciences-general, geological sciences-other<sup>&#8224;</sup>&#160; -> Geological sciences, general",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences","Geomorphology, geological sciences-general, geological sciences-other<sup>&#8224;</sup>&#160;","Geological sciences, general",,4
4766,r132,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Geomorphology, geological sciences-general, geological sciences-other<sup>&#8224;</sup>&#160; -> Geological sciences, other",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences","Geomorphology, geological sciences-general, geological sciences-other<sup>&#8224;</sup>&#160;","Geological sciences, other",,4
4766,r133,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Geophysics and seismology",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Geophysics and seismology,,,3
4766,r134,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Paleontology, stratigraphy<sup>&#8224;</sup>&#160;",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences","Paleontology, stratigraphy<sup>&#8224;</sup>&#160;",,,3
4766,r135,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Paleontology, stratigraphy<sup>&#8224;</sup>&#160; -> Paleontology<sup>*</sup>",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences","Paleontology, stratigraphy<sup>&#8224;</sup>&#160;",Paleontology<sup>*</sup>,,4
4766,r136,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Paleontology, stratigraphy<sup>&#8224;</sup>&#160; -> Stratigraphy and sedimentation<sup>*</sup>",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences","Paleontology, stratigraphy<sup>&#8224;</sup>&#160;",Stratigraphy and sedimentation<sup>*</sup>,,4
4766,r137,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Ocean and marine sciences",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Ocean and marine sciences,,,3
4766,r138,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Ocean and marine sciences -> Marine biology and biological oceanography",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Ocean and marine sciences,Marine biology and biological oceanography,,4
4766,r139,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Ocean and marine sciences -> Oceanography, chemical and physical",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Ocean and marine sciences,"Oceanography, chemical and physical",,4
4766,r140,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Ocean and marine sciences -> Ocean / marine sciences, aggregated<sup>&#8224;&#160;</sup>",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Ocean and marine sciences,"Ocean / marine sciences, aggregated<sup>&#8224;&#160;</sup>",,4
4766,r141,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Ocean and marine sciences -> Ocean / marine sciences, aggregated<sup>&#8224;&#160;</sup> -> Hydrology and water resources",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Ocean and marine sciences,"Ocean / marine sciences, aggregated<sup>&#8224;&#160;</sup>",Hydrology and water resources,5
4766,r142,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Ocean and marine sciences -> Ocean / marine sciences, aggregated<sup>&#8224;&#160;</sup> -> Marine sciences",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Ocean and marine sciences,"Ocean / marine sciences, aggregated<sup>&#8224;&#160;</sup>",Marine sciences,5
4766,r143,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Ocean and marine sciences -> Ocean / marine sciences, aggregated<sup>&#8224;&#160;</sup> -> Ocean and marine sciences, other<sup>*</sup>",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Ocean and marine sciences,"Ocean / marine sciences, aggregated<sup>&#8224;&#160;</sup>","Ocean and marine sciences, other<sup>*</sup>",5
4766,r144,Physical sciences and earth sciences -> Physics and astronomy,Physical sciences and earth sciences,Physics and astronomy,,,,2
4766,r145,Physical sciences and earth sciences -> Physics and astronomy -> Astronomy and astrophysics,Physical sciences and earth sciences,Physics and astronomy,Astronomy and astrophysics,,,3
4766,r146,Physical sciences and earth sciences -> Physics and astronomy -> Astronomy and astrophysics -> Astronomy,Physical sciences and earth sciences,Physics and astronomy,Astronomy and astrophysics,Astronomy,,4
4766,r147,Physical sciences and earth sciences -> Physics and astronomy -> Astronomy and astrophysics -> Astrophysics,Physical sciences and earth sciences,Physics and astronomy,Astronomy and astrophysics,Astrophysics,,4
4766,r148,"Physical sciences and earth sciences -> Physics and astronomy -> Astronomy and astrophysics -> Astronomy and astrophysics, other<sup>*</sup>",Physical sciences and earth sciences,Physics and astronomy,Astronomy and astrophysics,"Astronomy and astrophysics, other<sup>*</sup>",,4
4766,r149,Physical sciences and earth sciences -> Physics and astronomy -> Physics,Physical sciences and earth sciences,Physics and astronomy,Physics,,,3
4766,r150,"Physical sciences and earth sciences -> Physics and astronomy -> Physics -> Acoustics, optics / photonics<sup>&#8224;</sup>&#160;",Physical sciences and earth sciences,Physics and astronomy,Physics,"Acoustics, optics / photonics<sup>&#8224;</sup>&#160;",,4
4766,r151,"Physical sciences and earth sciences -> Physics and astronomy -> Physics -> Acoustics, optics / photonics<sup>&#8224;</sup>&#160; -> Acoustics<sup>*</sup>",Physical sciences and earth sciences,Physics and astronomy,Physics,"Acoustics, optics / photonics<sup>&#8224;</sup>&#160;",Acoustics<sup>*</sup>,5
4766,r152,"Physical sciences and earth sciences -> Physics and astronomy -> Physics -> Acoustics, optics / photonics<sup>&#8224;</sup>&#160; -> Optics, photonics",Physical sciences and earth sciences,Physics and astronomy,Physics,"Acoustics, optics / photonics<sup>&#8224;</sup>&#160;","Optics, photonics",5
4766,r153,Physical sciences and earth sciences -> Physics and astronomy -> Physics -> Applied physics,Physical sciences and earth sciences,Physics and astronomy,Physics,Applied physics,,4
4766,r154,"Physical sciences and earth sciences -> Physics and astronomy -> Physics -> Atomic physics, polymer physics<sup>&#8224;&#160;</sup>",Physical sciences and earth sciences,Physics and astronomy,Physics,"Atomic physics, polymer physics<sup>&#8224;&#160;</sup>",,4
4766,r155,"Physical sciences and earth sciences -> Physics and astronomy -> Physics -> Atomic physics, polymer physics<sup>&#8224;&#160;</sup> -> Atomic, molecular, chemical physics",Physical sciences and earth sciences,Physics and astronomy,Physics,"Atomic physics, polymer physics<sup>&#8224;&#160;</sup>","Atomic, molecular, chemical physics",5
4766,r156,"Physical sciences and earth sciences -> Physics and astronomy -> Physics -> Atomic physics, polymer physics<sup>&#8224;&#160;</sup> -> Polymer physics<sup>*</sup>",Physical sciences and earth sciences,Physics and astronomy,Physics,"Atomic physics, polymer physics<sup>&#8224;&#160;</sup>",Polymer physics<sup>*</sup>,5
4766,r157,Physical sciences and earth sciences -> Physics and astronomy -> Physics -> Biophysics (physics),Physical sciences and earth sciences,Physics and astronomy,Physics,Biophysics (physics),,4
4766,r158,"Physical sciences and earth sciences -> Physics and astronomy -> Physics -> Condensed matter, low-temperature physics",Physical sciences and earth sciences,Physics and astronomy,Physics,"Condensed matter, low-temperature physics",,4
4766,r159,Physical sciences and earth sciences -> Physics and astronomy -> Physics -> Elementary particle physics,Physical sciences and earth sciences,Physics and astronomy,Physics,Elementary particle physics,,4
4766,r160,Physical sciences and earth sciences -> Physics and astronomy -> Physics -> Nuclear physics,Physical sciences and earth sciences,Physics and astronomy,Physics,Nuclear physics,,4
4766,r161,"Physical sciences and earth sciences -> Physics and astronomy -> Physics -> Plasma, high-temperature physics",Physical sciences and earth sciences,Physics and astronomy,Physics,"Plasma, high-temperature physics",,4
4766,r162,"Physical sciences and earth sciences -> Physics and astronomy -> Physics -> Physics, general",Physical sciences and earth sciences,Physics and astronomy,Physics,"Physics, general",,4
4766,r163,"Physical sciences and earth sciences -> Physics and astronomy -> Physics -> Physics, other",Physical sciences and earth sciences,Physics and astronomy,Physics,"Physics, other",,4
4766,r164,Mathematics and computer sciences,Mathematics and computer sciences,,,,,1
4766,r165,Mathematics and computer sciences -> Computer and information sciences,Mathematics and computer sciences,Computer and information sciences,,,,2
4766,r166,Mathematics and computer sciences -> Computer and information sciences -> Computer science,Mathematics and computer sciences,Computer and information sciences,Computer science,,,3
4766,r167,"Mathematics and computer sciences -> Computer and information sciences -> Computer science -> Information science, systems",Mathematics and computer sciences,Computer and information sciences,Computer science,"Information science, systems",,4
4766,r168,"Mathematics and computer sciences -> Computer and information sciences -> Computer and information sciences, general",Mathematics and computer sciences,Computer and information sciences,"Computer and information sciences, general",,,3
4766,r169,"Mathematics and computer sciences -> Computer and information sciences -> Computer and information sciences, other",Mathematics and computer sciences,Computer and information sciences,"Computer and information sciences, other",,,3
4766,r170,Mathematics and computer sciences -> Mathematics and statistics,Mathematics and computer sciences,Mathematics and statistics,,,,2
4766,r171,Mathematics and computer sciences -> Mathematics and statistics -> Algebra,Mathematics and computer sciences,Mathematics and statistics,Algebra,,,3
4766,r172,Mathematics and computer sciences -> Mathematics and statistics -> Analysis and functional analysis,Mathematics and computer sciences,Mathematics and statistics,Analysis and functional analysis,,,3
4766,r173,"Mathematics and computer sciences -> Mathematics and statistics -> Applied mathematics, computing theory<sup>&#8224;&#160;</sup>",Mathematics and computer sciences,Mathematics and statistics,"Applied mathematics, computing theory<sup>&#8224;&#160;</sup>",,,3
4766,r174,"Mathematics and computer sciences -> Mathematics and statistics -> Applied mathematics, computing theory<sup>&#8224;&#160;</sup> -> Applied mathematics ",Mathematics and computer sciences,Mathematics and statistics,"Applied mathematics, computing theory<sup>&#8224;&#160;</sup>",Applied mathematics ,,4
4766,r175,"Mathematics and computer sciences -> Mathematics and statistics -> Applied mathematics, computing theory<sup>&#8224;&#160;</sup> -> Computing theory and practice<sup>*</sup>",Mathematics and computer sciences,Mathematics and statistics,"Applied mathematics, computing theory<sup>&#8224;&#160;</sup>",Computing theory and practice<sup>*</sup>,,4
4766,r176,Mathematics and computer sciences -> Mathematics and statistics -> Computational mathematics ,Mathematics and computer sciences,Mathematics and statistics,Computational mathematics ,,,3
4766,r177,"Mathematics and computer sciences -> Mathematics and statistics -> Geometry, geometric analysis",Mathematics and computer sciences,Mathematics and statistics,"Geometry, geometric analysis",,,3
4766,r178,"Mathematics and computer sciences -> Mathematics and statistics -> Logic, topology / foundations<sup>&#8224;</sup>&#160;",Mathematics and computer sciences,Mathematics and statistics,"Logic, topology / foundations<sup>&#8224;</sup>&#160;",,,3
4766,r179,"Mathematics and computer sciences -> Mathematics and statistics -> Logic, topology / foundations<sup>&#8224;</sup>&#160; -> Logic<sup>*</sup>",Mathematics and computer sciences,Mathematics and statistics,"Logic, topology / foundations<sup>&#8224;</sup>&#160;",Logic<sup>*</sup>,,4
4766,r180,"Mathematics and computer sciences -> Mathematics and statistics -> Logic, topology / foundations<sup>&#8224;</sup>&#160; -> Topology and foundations<sup>*</sup>",Mathematics and computer sciences,Mathematics and statistics,"Logic, topology / foundations<sup>&#8224;</sup>&#160;",Topology and foundations<sup>*</sup>,,4
4766,r181,Mathematics and computer sciences -> Mathematics and statistics -> Number theory,Mathematics and computer sciences,Mathematics and statistics,Number theory,,,3
4766,r182,"Mathematics and computer sciences -> Mathematics and statistics -> Operations research, mathematics / statistics-general, mathematics / statistics-other<sup>&#8224;&#160;</sup>",Mathematics and computer sciences,Mathematics and statistics,"Operations research, mathematics / statistics-general, mathematics / statistics-other<sup>&#8224;&#160;</sup>",,,3
4766,r183,"Mathematics and computer sciences -> Mathematics and statistics -> Operations research, mathematics / statistics-general, mathematics / statistics-other<sup>&#8224;&#160;</sup> -> Operations research (mathematics)<sup>*</sup>",Mathematics and computer sciences,Mathematics and statistics,"Operations research, mathematics / statistics-general, mathematics / statistics-other<sup>&#8224;&#160;</sup>",Operations research (mathematics)<sup>*</sup>,,4
4766,r184,"Mathematics and computer sciences -> Mathematics and statistics -> Operations research, mathematics / statistics-general, mathematics / statistics-other<sup>&#8224;&#160;</sup> -> Mathematics and statistics, general",Mathematics and computer sciences,Mathematics and statistics,"Operations research, mathematics / statistics-general, mathematics / statistics-other<sup>&#8224;&#160;</sup>","Mathematics and statistics, general",,4
4766,r185,"Mathematics and computer sciences -> Mathematics and statistics -> Operations research, mathematics / statistics-general, mathematics / statistics-other<sup>&#8224;&#160;</sup> -> Mathematics and statistics, other",Mathematics and computer sciences,Mathematics and statistics,"Operations research, mathematics / statistics-general, mathematics / statistics-other<sup>&#8224;&#160;</sup>","Mathematics and statistics, other",,4
4766,r186,Mathematics and computer sciences -> Mathematics and statistics -> Statistics (mathematics),Mathematics and computer sciences,Mathematics and statistics,Statistics (mathematics),,,3
4766,r187,Psychology and social sciences,Psychology and social sciences,,,,,1
4766,r188,Psychology and social sciences -> Psychology,Psychology and social sciences,Psychology,,,,2
4766,r189,Psychology and social sciences -> Psychology -> Behavioral analysis,Psychology and social sciences,Psychology,Behavioral analysis,,,3
4766,r190,Psychology and social sciences -> Psychology -> Clinical psychology,Psychology and social sciences,Psychology,Clinical psychology,,,3
4766,r191,Psychology and social sciences -> Psychology -> Cognitive neuroscience,Psychology and social sciences,Psychology,Cognitive neuroscience,,,3
4766,r192,Psychology and social sciences -> Psychology -> Cognitive psychology and psycholinguistics,Psychology and social sciences,Psychology,Cognitive psychology and psycholinguistics,,,3
4766,r193,Psychology and social sciences -> Psychology -> Community psychology,Psychology and social sciences,Psychology,Community psychology,,,3
4766,r194,Psychology and social sciences -> Psychology -> Counseling,Psychology and social sciences,Psychology,Counseling,,,3
4766,r195,Psychology and social sciences -> Psychology -> Developmental and child psychology,Psychology and social sciences,Psychology,Developmental and child psychology,,,3
4766,r196,Psychology and social sciences -> Psychology -> Educational psychology (psychology),Psychology and social sciences,Psychology,Educational psychology (psychology),,,3
4766,r197,Psychology and social sciences -> Psychology -> Experimental psychology,Psychology and social sciences,Psychology,Experimental psychology,,,3
4766,r198,"Psychology and social sciences -> Psychology -> Family psychology, human development and family studies<sup>&#8224;&#160;</sup>",Psychology and social sciences,Psychology,"Family psychology, human development and family studies<sup>&#8224;&#160;</sup>",,,3
4766,r199,"Psychology and social sciences -> Psychology -> Family psychology, human development and family studies<sup>&#8224;&#160;</sup> -> Family psychology<sup>*</sup>",Psychology and social sciences,Psychology,"Family psychology, human development and family studies<sup>&#8224;&#160;</sup>",Family psychology<sup>*</sup>,,4
4766,r200,"Psychology and social sciences -> Psychology -> Family psychology, human development and family studies<sup>&#8224;&#160;</sup> -> Human development and family studies ",Psychology and social sciences,Psychology,"Family psychology, human development and family studies<sup>&#8224;&#160;</sup>",Human development and family studies ,,4
4766,r201,"Psychology and social sciences -> Psychology -> Health, medical psychology",Psychology and social sciences,Psychology,"Health, medical psychology",,,3
4766,r202,Psychology and social sciences -> Psychology -> Industrial and organizational psychology,Psychology and social sciences,Psychology,Industrial and organizational psychology,,,3
4766,r203,"Psychology and social sciences -> Psychology -> Marriage and family therapy, counseling",Psychology and social sciences,Psychology,"Marriage and family therapy, counseling",,,3
4766,r204,"Psychology and social sciences -> Psychology -> Neuropsychology, physiological psychology",Psychology and social sciences,Psychology,"Neuropsychology, physiological psychology",,,3
4766,r205,Psychology and social sciences -> Psychology -> School psychology (psychology),Psychology and social sciences,Psychology,School psychology (psychology),,,3
4766,r206,Psychology and social sciences -> Psychology -> Social psychology,Psychology and social sciences,Psychology,Social psychology,,,3
4766,r207,"Psychology and social sciences -> Psychology -> Psychology, general",Psychology and social sciences,Psychology,"Psychology, general",,,3
4766,r208,"Psychology and social sciences -> Psychology -> Psychology, aggregated<sup>&#8224;&#160;</sup>",Psychology and social sciences,Psychology,"Psychology, aggregated<sup>&#8224;&#160;</sup>",,,3
4766,r209,"Psychology and social sciences -> Psychology -> Psychology, aggregated<sup>&#8224;&#160;</sup> -> Personality psychology<sup>*</sup>",Psychology and social sciences,Psychology,"Psychology, aggregated<sup>&#8224;&#160;</sup>",Personality psychology<sup>*</sup>,,4
4766,r210,"Psychology and social sciences -> Psychology -> Psychology, aggregated<sup>&#8224;&#160;</sup> -> Psychometrics and quantitative psychology",Psychology and social sciences,Psychology,"Psychology, aggregated<sup>&#8224;&#160;</sup>",Psychometrics and quantitative psychology,,4
4766,r211,"Psychology and social sciences -> Psychology -> Psychology, aggregated<sup>&#8224;&#160;</sup> -> Psychology, other",Psychology and social sciences,Psychology,"Psychology, aggregated<sup>&#8224;&#160;</sup>","Psychology, other",,4
4766,r212,Psychology and social sciences -> Social sciences,Psychology and social sciences,Social sciences,,,,2
4766,r213,Psychology and social sciences -> Social sciences -> Anthropology,Psychology and social sciences,Social sciences,Anthropology,,,3
4766,r214,"Psychology and social sciences -> Social sciences -> Anthropology -> Anthropology, cultural",Psychology and social sciences,Social sciences,Anthropology,"Anthropology, cultural",,4
4766,r215,"Psychology and social sciences -> Social sciences -> Anthropology -> Anthropology, general",Psychology and social sciences,Social sciences,Anthropology,"Anthropology, general",,4
4766,r216,"Psychology and social sciences -> Social sciences -> Anthropology -> Anthropology, physical and biological",Psychology and social sciences,Social sciences,Anthropology,"Anthropology, physical and biological",,4
4766,r217,Psychology and social sciences -> Social sciences -> Economics,Psychology and social sciences,Social sciences,Economics,,,3
4766,r218,"Psychology and social sciences -> Social sciences -> Economics -> Econometrics, economics<sup>&#8224;&#160;</sup>",Psychology and social sciences,Social sciences,Economics,"Econometrics, economics<sup>&#8224;&#160;</sup>",,4
4766,r219,"Psychology and social sciences -> Social sciences -> Economics -> Econometrics, economics<sup>&#8224;&#160;</sup> -> Econometrics<sup>*</sup>",Psychology and social sciences,Social sciences,Economics,"Econometrics, economics<sup>&#8224;&#160;</sup>",Econometrics<sup>*</sup>,5
4766,r220,"Psychology and social sciences -> Social sciences -> Economics -> Econometrics, economics<sup>&#8224;&#160;</sup> -> Other economics",Psychology and social sciences,Social sciences,Economics,"Econometrics, economics<sup>&#8224;&#160;</sup>",Other economics,5
4766,r221,Psychology and social sciences -> Social sciences -> Economics -> Natural resources and environmental economics (social sciences),Psychology and social sciences,Social sciences,Economics,Natural resources and environmental economics (social sciences),,4
4766,r222,Psychology and social sciences -> Social sciences -> Political science and government,Psychology and social sciences,Social sciences,Political science and government,,,3
4766,r223,Psychology and social sciences -> Social sciences -> Sociology,Psychology and social sciences,Social sciences,Sociology,,,3
4766,r224,Psychology and social sciences -> Social sciences -> Other social sciences,Psychology and social sciences,Social sciences,Other social sciences,,,3
4766,r225,"Psychology and social sciences -> Social sciences -> Other social sciences -> American, U.S. studies",Psychology and social sciences,Social sciences,Other social sciences,"American, U.S. studies",,4
4766,r226,Psychology and social sciences -> Social sciences -> Other social sciences -> Applied linguistics,Psychology and social sciences,Social sciences,Other social sciences,Applied linguistics,,4
4766,r227,Psychology and social sciences -> Social sciences -> Other social sciences -> Archaeology (social sciences),Psychology and social sciences,Social sciences,Other social sciences,Archaeology (social sciences),,4
4766,r228,"Psychology and social sciences -> Social sciences -> Other social sciences -> Area, ethnic, and cultural studies",Psychology and social sciences,Social sciences,Other social sciences,"Area, ethnic, and cultural studies",,4
4766,r229,Psychology and social sciences -> Social sciences -> Other social sciences -> Criminal justice and corrections,Psychology and social sciences,Social sciences,Other social sciences,Criminal justice and corrections,,4
4766,r230,Psychology and social sciences -> Social sciences -> Other social sciences -> Criminology,Psychology and social sciences,Social sciences,Other social sciences,Criminology,,4
4766,r231,"Psychology and social sciences -> Social sciences -> Other social sciences -> Demography, gerontology, statistics, urban affairs, social sciences-general, social sciences-other<sup>&#8224;</sup>&#160;",Psychology and social sciences,Social sciences,Other social sciences,"Demography, gerontology, statistics, urban affairs, social sciences-general, social sciences-other<sup>&#8224;</sup>&#160;",,4
4766,r232,"Psychology and social sciences -> Social sciences -> Other social sciences -> Demography, gerontology, statistics, urban affairs, social sciences-general, social sciences-other<sup>&#8224;</sup>&#160; -> Demography and population studies<sup>*</sup>",Psychology and social sciences,Social sciences,Other social sciences,"Demography, gerontology, statistics, urban affairs, social sciences-general, social sciences-other<sup>&#8224;</sup>&#160;",Demography and population studies<sup>*</sup>,5
4766,r233,"Psychology and social sciences -> Social sciences -> Other social sciences -> Demography, gerontology, statistics, urban affairs, social sciences-general, social sciences-other<sup>&#8224;</sup>&#160; -> Gerontology (social sciences)<sup>*</sup>",Psychology and social sciences,Social sciences,Other social sciences,"Demography, gerontology, statistics, urban affairs, social sciences-general, social sciences-other<sup>&#8224;</sup>&#160;",Gerontology (social sciences)<sup>*</sup>,5
4766,r234,"Psychology and social sciences -> Social sciences -> Other social sciences -> Demography, gerontology, statistics, urban affairs, social sciences-general, social sciences-other<sup>&#8224;</sup>&#160; -> Statistics (social sciences)<sup>*</sup>",Psychology and social sciences,Social sciences,Other social sciences,"Demography, gerontology, statistics, urban affairs, social sciences-general, social sciences-other<sup>&#8224;</sup>&#160;",Statistics (social sciences)<sup>*</sup>,5
4766,r235,"Psychology and social sciences -> Social sciences -> Other social sciences -> Demography, gerontology, statistics, urban affairs, social sciences-general, social sciences-other<sup>&#8224;</sup>&#160; -> Urban studies, affairs",Psychology and social sciences,Social sciences,Other social sciences,"Demography, gerontology, statistics, urban affairs, social sciences-general, social sciences-other<sup>&#8224;</sup>&#160;","Urban studies, affairs",5
4766,r236,"Psychology and social sciences -> Social sciences -> Other social sciences -> Demography, gerontology, statistics, urban affairs, social sciences-general, social sciences-other<sup>&#8224;</sup>&#160; -> Social sciences, general",Psychology and social sciences,Social sciences,Other social sciences,"Demography, gerontology, statistics, urban affairs, social sciences-general, social sciences-other<sup>&#8224;</sup>&#160;","Social sciences, general",5
4766,r237,"Psychology and social sciences -> Social sciences -> Other social sciences -> Demography, gerontology, statistics, urban affairs, social sciences-general, social sciences-other<sup>&#8224;</sup>&#160; -> Social sciences, other",Psychology and social sciences,Social sciences,Other social sciences,"Demography, gerontology, statistics, urban affairs, social sciences-general, social sciences-other<sup>&#8224;</sup>&#160;","Social sciences, other",5
4766,r238,Psychology and social sciences -> Social sciences -> Other social sciences -> Gender and women's studies,Psychology and social sciences,Social sciences,Other social sciences,Gender and women's studies,,4
4766,r239,Psychology and social sciences -> Social sciences -> Other social sciences -> Geography,Psychology and social sciences,Social sciences,Other social sciences,Geography,,4
4766,r240,Psychology and social sciences -> Social sciences -> Other social sciences -> Health policy analysis,Psychology and social sciences,Social sciences,Other social sciences,Health policy analysis,,4
4766,r241,"Psychology and social sciences -> Social sciences -> Other social sciences -> History, science and technology and society",Psychology and social sciences,Social sciences,Other social sciences,"History, science and technology and society",,4
4766,r242,"Psychology and social sciences -> Social sciences -> Other social sciences -> International relations, international affairs",Psychology and social sciences,Social sciences,Other social sciences,"International relations, international affairs",,4
4766,r243,Psychology and social sciences -> Social sciences -> Other social sciences -> Linguistics,Psychology and social sciences,Social sciences,Other social sciences,Linguistics,,4
4766,r244,Psychology and social sciences -> Social sciences -> Other social sciences -> Public policy analysis,Psychology and social sciences,Social sciences,Other social sciences,Public policy analysis,,4
4766,r245,"Psychology and social sciences -> Social sciences -> Other social sciences -> Urban, city, community and regional planning",Psychology and social sciences,Social sciences,Other social sciences,"Urban, city, community and regional planning",,4
4766,r246,Engineering,Engineering,,,,,1
4766,r247,"Engineering -> Aerospace, aeronautical, and astronautical engineering",Engineering,"Aerospace, aeronautical, and astronautical engineering",,,,2
4766,r248,Engineering -> Bioengineering and biomedical engineering,Engineering,Bioengineering and biomedical engineering,,,,2
4766,r249,Engineering -> Chemical engineering,Engineering,Chemical engineering,,,,2
4766,r250,Engineering -> Civil engineering,Engineering,Civil engineering,,,,2
4766,r251,"Engineering -> Electrical, electronics, and communications engineering",Engineering,"Electrical, electronics, and communications engineering",,,,2
4766,r252,Engineering -> Industrial and manufacturing engineering,Engineering,Industrial and manufacturing engineering,,,,2
4766,r253,Engineering -> Materials science engineering,Engineering,Materials science engineering,,,,2
4766,r254,Engineering -> Mechanical engineering,Engineering,Mechanical engineering,,,,2
4766,r255,Engineering -> Other engineering,Engineering,Other engineering,,,,2
4766,r256,Engineering -> Other engineering -> Computer engineering,Engineering,Other engineering,Computer engineering,,,3
4766,r257,"Engineering -> Other engineering -> Environmental, environmental health engineering",Engineering,Other engineering,"Environmental, environmental health engineering",,,3
4766,r258,Engineering -> Other engineering -> Nuclear engineering,Engineering,Other engineering,Nuclear engineering,,,3
4766,r259,Engineering -> Other engineering -> Robotics,Engineering,Other engineering,Robotics,,,3
4766,r260,Engineering -> Other engineering -> Structural engineering,Engineering,Other engineering,Structural engineering,,,3
4766,r261,Engineering -> Other engineering -> Systems engineering,Engineering,Other engineering,Systems engineering,,,3
4766,r262,"Engineering -> Other engineering -> Other engineering, aggregated<sup>&#8224;&#160;</sup>",Engineering,Other engineering,"Other engineering, aggregated<sup>&#8224;&#160;</sup>",,,3
